report_id,timestamp,unit_id,reporter_role,location,age_band,channel,free_text,category_label,urgency_label,status
318,2025-11-14 13:29:08,NW-ACF-085,Adult Volunteer (CFAV),Field Exercise,12-14,In person,Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Exploitation / trafficking,High,Open
987,2026-01-18 20:21:08,NW-ACF-040,Other,Parade Night - Detachment,12-14,Online form,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.",Physical safety,Critical,Open
574,2025-09-06 02:29:08,NW-ACF-074,Parent/Carer,Home,12-14,Email,Cadet showed staff messages received on social media containing threats and humiliating comments from peers. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Online safety,High,Open
908,2025-10-26 06:02:08,NW-ACF-011,Other,Training Weekend,12-14,In person,"Staff have noticed the cadet regularly missing key training sessions without clear reasons, and peers have expressed concern. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Attendance / engagement,Low,Closed
740,2025-12-06 01:12:08,NW-ACF-016,Adult Volunteer (CFAV),Training Weekend,15-17,Other,"Cadet described feeling constantly stressed and overwhelmed and said they are finding it hard to cope with day-to-day tasks. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Mental health,Low,Open
427,2026-01-11 08:12:08,NW-ACF-002,Other,Home,12-14,Phone call,Cadet showed staff messages received on social media containing threats and humiliating comments from peers. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Online safety,High,In progress
326,2025-12-23 02:42:08,NW-ACF-034,Cadet,Annual Camp,15-17,Other,Cadet disclosed that messages in the detachment group chat have become hostile and targeted towards them. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Bullying,Low,Closed
227,2025-09-28 16:20:08,NW-ACF-056,Adult Volunteer (CFAV),Annual Camp,18+,In person,Cadet’s attendance has dropped sharply over the last month and they appear distracted when they do attend. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Attendance / engagement,Medium,In progress
680,2025-12-20 15:52:08,NW-ACF-047,Cadet,Field Exercise,18+,In person,Cadet mentioned being in private online forums where extremist views are discussed and has repeated some of these views at parade. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,Radicalisation / extremism,High,Closed
35,2026-01-10 13:03:08,NW-ACF-062,Cadet,Field Exercise,Under 12,In person,"Staff have noticed the cadet regularly missing key training sessions without clear reasons, and peers have expressed concern. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.",Attendance / engagement,Low,Closed
735,2025-11-05 04:06:08,NW-ACF-055,Adult Volunteer (CFAV),Training Weekend,18+,Other,"There have been a number of low-level altercations involving the cadet, including pushing and verbal disputes. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Behaviour / conduct,Critical,Closed
404,2026-01-27 03:43:08,NW-ACF-015,Adult Volunteer (CFAV),Online session,Under 12,Other,Cadet has been observed winding up younger cadets and ignoring reminders about behaviour standards. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Behaviour / conduct,High,Closed
283,2025-12-24 04:23:08,NW-ACF-077,Adult Volunteer (CFAV),Field Exercise,18+,Phone call,Parent conversation suggested that the family is planning a trip where cultural practices may include procedures that pose a risk of serious harm. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.,FGM / harmful practices,Medium,In progress
486,2025-11-06 15:29:08,NW-ACF-015,Other,Field Exercise,Under 12,Online form,"Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Abuse by adult in organisation,Critical,In progress
266,2025-09-03 19:05:08,NW-ACF-003,Adult Volunteer (CFAV),Annual Camp,12-14,In person,Cadet mentioned being in private online forums where extremist views are discussed and has repeated some of these views at parade. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Radicalisation / extremism,Critical,In progress
327,2025-09-16 02:54:08,NW-ACF-010,Adult Volunteer (CFAV),Home,15-17,In person,"Third-party information was received suggesting there may be welfare concerns for this cadet, but further clarification is needed. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",Other,High,Closed
235,2026-01-28 23:55:08,NW-ACF-071,Other,Online session,Under 12,Other,Cadet’s attendance has dropped sharply over the last month and they appear distracted when they do attend. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.,Attendance / engagement,Medium,In progress
4,2026-01-09 19:22:08,NW-ACF-002,Other,Field Exercise,15-17,In person,"Cadet attended with visible bruising and flinched when staff moved nearby, becoming distressed when asked about the injuries. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.",Physical safety,Medium,In progress
810,2025-11-08 22:47:08,NW-ACF-039,Parent/Carer,Online session,12-14,Other,Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Abuse by adult in organisation,Low,Open
33,2025-11-08 21:07:08,NW-ACF-065,Parent/Carer,Training Weekend,18+,Email,Staff were told that the cadet has been missing from home overnight on several occasions and returns with unexplained money or items. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Exploitation / trafficking,Critical,Open
944,2025-10-27 05:14:08,NW-ACF-027,Parent/Carer,Field Exercise,18+,Online form,"Cadet explained that they are struggling to afford transport to activities and have missed several parades as a result. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Financial hardship,Critical,Open
336,2025-10-20 13:23:08,NW-ACF-063,Parent/Carer,Training Weekend,18+,Email,Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,Abuse by adult in organisation,High,In progress
140,2025-09-07 22:05:08,NW-ACF-080,Cadet,Field Exercise,18+,Other,"Cadet has appeared increasingly withdrawn and low in mood over several weeks, participating less in activities they previously enjoyed. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.",Mental health,Critical,Closed
98,2025-10-10 22:45:08,NW-ACF-058,Adult Volunteer (CFAV),Home,15-17,Online form,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,Physical safety,High,Open
925,2026-02-06 03:02:08,NW-ACF-090,Adult Volunteer (CFAV),Parade Night - Detachment,15-17,Email,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Physical safety,Medium,In progress
405,2025-11-01 10:45:08,NW-ACF-047,Adult Volunteer (CFAV),Training Weekend,15-17,Email,"Staff have noticed the cadet regularly missing key training sessions without clear reasons, and peers have expressed concern. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.",Attendance / engagement,Low,In progress
366,2025-10-27 12:33:08,NW-ACF-045,Cadet,Parade Night - Detachment,12-14,Email,Cadet stated that a CFAV has been sending them personal messages outside normal communication channels and has hinted at meeting one-to-one. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.,Abuse by adult in organisation,Critical,In progress
929,2026-01-18 22:54:08,NW-ACF-083,Parent/Carer,Home,15-17,Phone call,Cadet has been talking positively about extremist groups and has shared online content that appears to support violent ideologies. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.,Radicalisation / extremism,Medium,Closed
976,2026-02-04 10:19:08,NW-ACF-074,Cadet,Field Exercise,12-14,Online form,Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated.,Exploitation / trafficking,Critical,Open
818,2025-10-08 17:23:08,NW-ACF-089,Adult Volunteer (CFAV),Parade Night - Detachment,Under 12,Email,Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Abuse by adult in organisation,Critical,Closed
563,2025-12-01 14:09:08,NW-ACF-064,Cadet,Field Exercise,12-14,Email,Cadet disclosed that relatives have spoken about a ‘special procedure’ to be carried out when they visit family abroad and appeared very anxious about this. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,FGM / harmful practices,Critical,Open
981,2025-10-15 03:32:08,NW-ACF-088,Parent/Carer,Field Exercise,12-14,Other,Cadet reported that there have been changes in who is living at home and that they do not feel comfortable around one of the adults. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Home issues,High,Open
60,2026-02-04 11:49:08,NW-ACF-098,Other,Training Weekend,Under 12,Phone call,"Cadet described frequent shouting and arguments at home, saying the atmosphere is tense and they struggle to relax there. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically.",Home issues,Low,Open
55,2025-11-09 10:17:08,NW-ACF-082,Parent/Carer,Home,Under 12,Email,Cadet has been talking positively about extremist groups and has shared online content that appears to support violent ideologies. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Radicalisation / extremism,Medium,Closed
341,2025-09-12 20:20:08,NW-ACF-080,Adult Volunteer (CFAV),Home,12-14,In person,Parent conversation suggested that the family is planning a trip where cultural practices may include procedures that pose a risk of serious harm. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,FGM / harmful practices,Critical,Closed
385,2025-09-28 07:09:08,NW-ACF-052,Adult Volunteer (CFAV),Parade Night - Detachment,18+,In person,"Cadet, who was previously enthusiastic, has begun arriving late, leaving early and avoiding taking part in team tasks. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.",Attendance / engagement,Medium,Open
393,2025-12-28 18:29:08,NW-ACF-086,Parent/Carer,Annual Camp,Under 12,In person,"Cadet reported being added to group chats where explicit or disturbing content is shared, and feels pressured to remain in them. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Online safety,Low,Open
497,2026-02-14 10:59:08,NW-ACF-011,Cadet,Parade Night - Detachment,12-14,Other,Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Exploitation / trafficking,Medium,In progress
99,2025-12-11 00:55:08,NW-ACF-001,Other,Online session,18+,Email,Another cadet reported that this cadet has spoken about wanting to travel to conflict zones and ‘fight for a cause’. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,Radicalisation / extremism,High,In progress
701,2026-01-28 15:43:08,NW-ACF-036,Parent/Carer,Online session,Under 12,Phone call,Cadet disclosed that an older individual they met online has been asking for personal information and to meet in person. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Online safety,Critical,Closed
982,2025-08-27 16:33:08,NW-ACF-088,Parent/Carer,Parade Night - Detachment,12-14,Other,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Abuse by adult in organisation,Critical,Open
558,2026-02-11 08:37:08,NW-ACF-046,Adult Volunteer (CFAV),Parade Night - Detachment,12-14,Email,Cadet hinted that there are ongoing problems between carers at home and that they often stay out late to avoid being there. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Home issues,Medium,Open
488,2025-10-18 12:19:08,NW-ACF-008,Parent/Carer,Parade Night - Detachment,18+,Email,Cadet hinted that there are ongoing problems between carers at home and that they often stay out late to avoid being there. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Home issues,High,Open
17,2025-08-24 07:06:08,NW-ACF-099,Parent/Carer,Home,15-17,In person,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Physical safety,Critical,Closed
471,2025-09-16 11:05:08,NW-ACF-022,Adult Volunteer (CFAV),Online session,18+,Phone call,Cadet mentioned being in private online forums where extremist views are discussed and has repeated some of these views at parade. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted.,Radicalisation / extremism,High,In progress
963,2026-02-03 07:08:08,NW-ACF-009,Adult Volunteer (CFAV),Online session,Under 12,Other,Cadet hinted that they are being pressured to go to addresses with people they do not know well and feel unable to say no. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Exploitation / trafficking,Medium,Open
670,2025-12-31 09:43:08,NW-ACF-094,Parent/Carer,Training Weekend,Under 12,Other,"Cadet, who was previously enthusiastic, has begun arriving late, leaving early and avoiding taking part in team tasks. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.",Attendance / engagement,High,Closed
118,2025-10-12 10:16:08,NW-ACF-063,Adult Volunteer (CFAV),Training Weekend,12-14,Phone call,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Physical safety,Critical,Closed
351,2025-10-20 10:21:08,NW-ACF-009,Adult Volunteer (CFAV),Field Exercise,18+,Phone call,Cadet described feeling constantly stressed and overwhelmed and said they are finding it hard to cope with day-to-day tasks. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Mental health,High,Closed
468,2025-11-29 18:19:08,NW-ACF-079,Other,Field Exercise,15-17,Email,Cadet asked general questions about whether certain traditional practices on girls are allowed in this country and appeared worried. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,FGM / harmful practices,Medium,Open
474,2025-08-23 09:59:08,NW-ACF-057,Cadet,Parade Night - Detachment,15-17,In person,"Another cadet reported that this cadet has spoken about wanting to travel to conflict zones and ‘fight for a cause’. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken.",Radicalisation / extremism,High,In progress
903,2025-11-03 06:53:08,NW-ACF-041,Adult Volunteer (CFAV),Online session,15-17,Phone call,"Staff have noticed the cadet regularly missing key training sessions without clear reasons, and peers have expressed concern. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Attendance / engagement,Low,Closed
6,2025-10-06 17:59:08,NW-ACF-035,Other,Home,12-14,Email,Several peers have been excluding the cadet from group activities and making jokes at their expense. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Bullying,Medium,In progress
711,2025-09-30 22:01:08,NW-ACF-076,Other,Home,12-14,In person,"Cadet has spoken about feeling ‘numb’ and disconnected from friends and activities, and has stopped engaging in usual hobbies. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.",Mental health,Low,In progress
136,2025-12-23 08:52:08,NW-ACF-070,Parent/Carer,Field Exercise,12-14,Phone call,"Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Abuse by adult in organisation,Low,Open
323,2025-09-16 13:14:08,NW-ACF-039,Other,Training Weekend,18+,In person,Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Exploitation / trafficking,Critical,In progress
566,2025-10-03 21:29:08,NW-ACF-060,Adult Volunteer (CFAV),Home,Under 12,In person,"Parent conversation suggested that the family is planning a trip where cultural practices may include procedures that pose a risk of serious harm. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",FGM / harmful practices,Critical,Open
914,2026-01-25 00:39:08,NW-ACF-027,Cadet,Training Weekend,Under 12,In person,"Several peers have been excluding the cadet from group activities and making jokes at their expense. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Bullying,Low,Closed
589,2026-02-02 02:59:08,NW-ACF-009,Other,Online session,Under 12,Online form,Cadet reports repeated unkind comments and name-calling from a small group during parade nights. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Bullying,Low,Closed
606,2026-01-04 19:11:08,NW-ACF-054,Cadet,Field Exercise,12-14,Email,Staff were told that the cadet has been missing from home overnight on several occasions and returns with unexplained money or items. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Exploitation / trafficking,Critical,In progress
567,2025-11-03 03:09:08,NW-ACF-034,Parent/Carer,Field Exercise,12-14,Phone call,Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Abuse by adult in organisation,Critical,In progress
613,2025-11-13 00:17:08,NW-ACF-015,Adult Volunteer (CFAV),Home,Under 12,Other,Cadet reported that there have been changes in who is living at home and that they do not feel comfortable around one of the adults. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Home issues,Medium,Open
269,2026-02-14 01:34:08,NW-ACF-098,Other,Home,12-14,In person,Cadet mentioned being in private online forums where extremist views are discussed and has repeated some of these views at parade. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Radicalisation / extremism,High,Open
347,2025-10-04 07:32:08,NW-ACF-091,Parent/Carer,Parade Night - Detachment,12-14,Online form,"Cadet quietly asked if there was any support available with food during longer activities, as things are difficult at home. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.",Financial hardship,Low,Open
922,2025-10-07 13:48:08,NW-ACF-078,Parent/Carer,Home,12-14,In person,"Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Abuse by adult in organisation,Critical,Closed
370,2026-01-27 09:30:08,NW-ACF-082,Parent/Carer,Online session,15-17,Online form,"Cadet described frequent shouting and arguments at home, saying the atmosphere is tense and they struggle to relax there. No urgent safeguarding action is required currently, though the information has been recorded and will be reviewed periodically. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",Home issues,Low,Closed
629,2025-10-06 19:41:08,NW-ACF-098,Parent/Carer,Home,18+,Phone call,Cadet showed staff messages received on social media containing threats and humiliating comments from peers. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.,Online safety,High,In progress
783,2025-11-24 16:41:08,NW-ACF-077,Adult Volunteer (CFAV),Field Exercise,15-17,Email,Parent mentioned that uniform and boot costs are a concern and that finances are affecting the cadet’s ability to attend events. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.,Financial hardship,Low,Closed
689,2025-10-08 14:00:08,NW-ACF-086,Cadet,Training Weekend,18+,In person,"Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Exploitation / trafficking,High,Open
831,2025-10-17 08:15:08,NW-ACF-039,Adult Volunteer (CFAV),Parade Night - Detachment,15-17,In person,"There have been a number of low-level altercations involving the cadet, including pushing and verbal disputes. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.",Behaviour / conduct,Low,Open
423,2025-10-19 14:26:08,NW-ACF-050,Other,Home,12-14,Phone call,Cadet showed staff messages received on social media containing threats and humiliating comments from peers. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Online safety,Medium,In progress
233,2025-11-10 04:17:08,NW-ACF-090,Cadet,Annual Camp,Under 12,Email,Another cadet reported that this cadet has spoken about wanting to travel to conflict zones and ‘fight for a cause’. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Radicalisation / extremism,Critical,Closed
518,2026-01-04 11:18:08,NW-ACF-064,Cadet,Training Weekend,15-17,Other,Cadet has been observed winding up younger cadets and ignoring reminders about behaviour standards. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Behaviour / conduct,Critical,Open
604,2025-10-04 08:02:08,NW-ACF-007,Cadet,Home,15-17,Email,"Several peers have been excluding the cadet from group activities and making jokes at their expense. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet.",Bullying,Low,Closed
492,2026-01-19 08:33:08,NW-ACF-072,Adult Volunteer (CFAV),Online session,18+,Phone call,"Cadet described frequent shouting and arguments at home, saying the atmosphere is tense and they struggle to relax there. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",Home issues,Low,Closed
245,2025-10-06 12:44:08,NW-ACF-046,Cadet,Training Weekend,Under 12,Phone call,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. There are indicators of immediate or very serious risk and urgent safeguarding action is required in line with policy.,Abuse by adult in organisation,Critical,In progress
307,2026-01-05 11:38:08,NW-ACF-006,Other,Training Weekend,15-17,Other,Cadet hinted that there are ongoing problems between carers at home and that they often stay out late to avoid being there. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures.,Home issues,Medium,In progress
271,2025-12-09 14:55:08,NW-ACF-025,Adult Volunteer (CFAV),Field Exercise,Under 12,Online form,Cadet disclosed that an older individual they met online has been asking for personal information and to meet in person. The concern is having an impact on the cadet and requires timely follow-up in line with safeguarding procedures. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.,Online safety,Medium,Closed
931,2025-11-27 09:13:08,NW-ACF-046,Cadet,Training Weekend,15-17,In person,Cadet mentioned being pushed or grabbed at home and appeared anxious about returning there after activities. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review.,Physical safety,Medium,Closed
504,2026-02-03 00:28:08,NW-ACF-038,Parent/Carer,Parade Night - Detachment,15-17,Online form,"Cadet quietly asked if there was any support available with food during longer activities, as things are difficult at home. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Financial hardship,Medium,Closed
487,2025-08-22 09:03:08,NW-ACF-091,Adult Volunteer (CFAV),Parade Night - Detachment,12-14,In person,"Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay.",Abuse by adult in organisation,Critical,Closed
527,2025-09-23 06:26:08,NW-ACF-084,Cadet,Home,15-17,Online form,Parent conversation suggested that the family is planning a trip where cultural practices may include procedures that pose a risk of serious harm. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead.,FGM / harmful practices,High,In progress
715,2025-08-23 14:41:08,NW-ACF-007,Parent/Carer,Field Exercise,18+,Phone call,Cadet explained that they are struggling to afford transport to activities and have missed several parades as a result. The concern appears low-level at this stage; staff will continue to observe and provide a safe space for the cadet to talk.,Financial hardship,Low,Closed
162,2025-12-15 02:41:08,NW-ACF-015,Cadet,Online session,Under 12,Other,Cadet disclosed that a Cadet Force Adult Volunteer (CFAV) has made them feel uncomfortable with comments and unnecessary physical contact during activities. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps.,Abuse by adult in organisation,Medium,Closed
244,2026-01-21 08:31:08,NW-ACF-053,Adult Volunteer (CFAV),Annual Camp,18+,Other,Cadet has been observed winding up younger cadets and ignoring reminders about behaviour standards. The information suggests a significant safeguarding concern and the case requires prompt discussion with the safeguarding lead. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Behaviour / conduct,High,Closed
509,2026-01-27 18:48:08,NW-ACF-025,Parent/Carer,Online session,12-14,Email,"Cadet has spoken about feeling ‘numb’ and disconnected from friends and activities, and has stopped engaging in usual hobbies. Staff have agreed to monitor the situation closely and to share information with the safeguarding lead for further review. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.",Mental health,Medium,Closed
870,2025-09-24 21:06:08,NW-ACF-099,Adult Volunteer (CFAV),Annual Camp,Under 12,Email,"Cadet disclosed that an older individual outside the organisation regularly collects them late at night and provides gifts in exchange for ‘favours’. Safeguarding procedures should be followed without delay, with a clear record of actions and decisions taken. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Exploitation / trafficking,High,In progress
872,2025-12-07 17:07:08,NW-ACF-050,Cadet,Training Weekend,18+,Email,"Third-party information was received suggesting there may be welfare concerns for this cadet, but further clarification is needed. Further conversation with the cadet and parents/carers is needed to understand the situation and decide on next steps. Peers have quietly expressed concern about the cadet and asked staff to check whether they are okay.",Other,Medium,Closed
259,2025-08-29 16:24:08,NW-ACF-068,Cadet,Parade Night - Detachment,Under 12,Email,Another cadet reported seeing a CFAV regularly isolate this cadet from the group and speak to them behind closed doors. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Abuse by adult in organisation,Critical,Open
418,2026-02-02 19:37:08,NW-ACF-054,Cadet,Home,18+,Online form,"Staff observed the cadet struggling with mobility and wincing in pain during physical tasks, but they were reluctant to explain why. Contact with external safeguarding agencies and, if necessary, emergency services should be considered without delay. Staff are considering whether any immediate practical support can be offered to reduce pressure on the cadet.",Physical safety,Critical,In progress
949,2026-01-05 11:21:08,NW-ACF-044,Parent/Carer,Training Weekend,18+,In person,Cadet’s attendance has dropped sharply over the last month and they appear distracted when they do attend. The safeguarding lead must be informed immediately and emergency procedures may need to be initiated. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.,Attendance / engagement,Critical,In progress
530,2026-01-18 01:20:08,NW-ACF-080,Other,Field Exercise,18+,Online form,Cadet has been talking positively about extremist groups and has shared online content that appears to support violent ideologies. The case will be escalated to the appropriate safeguarding officer and external agencies may need to be consulted. The cadet has attended most recent parades but staff have noticed changes in presentation and demeanour.,Radicalisation / extremism,High,Open
977,2025-10-26 08:15:08,NW-ACF-050,Parent/Carer,Parade Night - Detachment,18+,Online form,"Cadet showed staff messages received on social media containing threats and humiliating comments from peers. At present there is no indication of immediate risk, but the situation will be monitored and support options explained to the cadet. The information has been logged on the safeguarding system and will be reviewed at the next supervision meeting.",Online safety,Low,In progress
